# Opmerking: door stationsverplaatsingen en veranderingen in waarneemmethodieken zijn deze tijdreeksen van uurwaarden mogelijk inhomogeen! Dat betekent dat deze reeks van gemeten waarden niet geschikt is voor trendanalyse. Voor studies naar klimaatverandering verwijzen we naar de gehomogeniseerde dagreeksen <http://www.knmi.nl/nederland-nu/klimatologie/daggegevens> of de Centraal Nederland Temperatuur <http://www.knmi.nl/kennis-en-datacentrum/achtergrond/centraal-nederland-temperatuur-cnt>.
# 
# SOURCE: ROYAL NETHERLANDS METEOROLOGICAL INSTITUTE (KNMI)
"# Comment: These time series are inhomogeneous because of station relocations and changes in observation techniques. As a result, these series are not suitable for trend analysis. For climate change studies we refer to the homogenized series of daily data <http://www.knmi.nl/nederland-nu/klimatologie/daggegevens> or the Central Netherlands Temperature <http://www.knmi.nl/kennis-en-datacentrum/achtergrond/centraal-nederland-temperatuur-cnt>."
# 
# STN         LON(east)   LAT(north)  ALT(m)      NAME
# 235         4.781       52.928      1.20        De Kooy     
# DD        : Windrichting (in graden) gemiddeld over de laatste 10 minuten van het afgelopen uur (360=noord; 90=oost; 180=zuid; 270=west; 0=windstil 990=veranderlijk. Zie http://www.knmi.nl/kennis-en-datacentrum/achtergrond/klimatologische-brochures-en-boeken / Mean wind direction (in degrees) during the 10-minute period preceding the time of observation (360=north; 90=east; 180=south; 270=west; 0=calm 990=variable)
# FF        : Windsnelheid (in 0.1 m/s) gemiddeld over de laatste 10 minuten van het afgelopen uur / Mean wind speed (in 0.1 m/s) during the 10-minute period preceding the time of observation
# T         : Temperatuur (in 0.1 graden Celsius) op 1.50 m hoogte tijdens de waarneming / Temperature (in 0.1 degrees Celsius) at 1.50 m at the time of observation
# STN,YYYYMMDD,H,   DD,   FF,    T
  235,19900510,   22,  110,   36,  120
  235,19900510,   23,  220,   46,   93
  235,19900510,   24,  220,   46,   86
  235,19900511,    1,  300,   36,   95
  235,19900511,    2,  260,   67,   93
  235,19900511,    3,  250,   57,   91
  235,19900511,    4,  290,   31,   88
  235,19900511,    5,  300,   41,   83
  235,19900511,    6,  270,   36,   89
  235,19900511,    7,  280,   31,   99
  235,19900511,    8,  280,   62,  107
  235,19900511,    9,  260,   62,  115
  235,19900511,   10,  270,   62,  110
  235,19900511,   11,  240,   72,  127
  235,19900511,   12,  250,   72,  115
  235,19900511,   13,  250,   72,  119
  235,19900511,   14,  240,   67,  123
  235,19900511,   15,  240,   67,  116
  235,19900511,   16,  240,   62,  113
  235,19900511,   17,  230,   51,  108
  235,19900511,   18,  210,   36,  102
  235,19900511,   19,  210,   36,  101
  235,19900511,   20,  180,   26,   99
  235,19900511,   21,  160,   26,   97
  235,19900511,   22,  140,   26,   98
  235,19900511,   23,  160,   36,   96
  235,19900511,   24,  160,   36,   94
  235,19900512,    1,  140,   31,   96
  235,19900512,    2,  140,   31,   96
  235,19900512,    3,  150,   36,   92
  235,19900512,    4,  140,   41,   90
  235,19900512,    5,  120,   36,   92
  235,19900512,    6,  120,   51,   95
  235,19900512,    7,  120,   62,  100
  235,19900512,    8,  120,   72,  107
  235,19900512,    9,  110,   87,  102
  235,19900512,   10,  110,   41,  101
  235,19900512,   11,  110,   46,  106
  235,19900512,   12,  100,   36,  102
  235,19900512,   13,   80,   36,  119
  235,19900512,   14,   90,   31,  108
  235,19900512,   15,   70,   36,  113
  235,19900512,   16,   50,   31,  119
  235,19900512,   17,   30,   31,  108
  235,19900512,   18,   10,   21,  101
  235,19900512,   19,   30,   21,  103
  235,19900512,   20,   20,   21,  100
  235,19900512,   21,  340,   10,   98
  235,19900512,   22,  320,   10,   91
  235,19900512,   23,   60,   21,  113
  235,19900512,   24,  350,   26,  102
  235,19900513,    1,  350,   15,   84
  235,19900513,    2,  340,   21,   99
  235,19900513,    3,  340,   15,  104
  235,19900513,    4,  360,   21,  102
  235,19900513,    5,  350,   36,  105
  235,19900513,    6,   10,   26,  102
  235,19900513,    7,  350,   21,  101
  235,19900513,    8,  310,   15,  104
  235,19900513,    9,  290,   21,  107
  235,19900513,   10,  350,   46,  118
  235,19900513,   11,  350,   57,  122
  235,19900513,   12,  340,   62,  126
  235,19900513,   13,  350,   67,  123
  235,19900513,   14,  330,   62,  123
  235,19900513,   15,  330,   62,  125
  235,19900513,   16,  320,   67,  122
  235,19900513,   17,  310,   62,  119
  235,19900513,   18,  310,   41,  114
  235,19900513,   19,  310,   46,  112
  235,19900513,   20,  290,   41,  110
  235,19900513,   21,  290,   41,  109
  235,19900513,   22,  300,   51,  109
  235,19900513,   23,  300,   62,  106
  235,19900513,   24,  310,   67,  103
  235,19900514,    1,  300,   57,  104
  235,19900514,    2,  310,   57,  103
  235,19900514,    3,  300,   57,  105
  235,19900514,    4,  300,   57,  103
  235,19900514,    5,  300,   67,  105
  235,19900514,    6,  300,   67,  108
  235,19900514,    7,  290,   62,  115
  235,19900514,    8,  290,   72,  118
  235,19900514,    9,  300,   72,  118
  235,19900514,   10,  290,   72,  121
  235,19900514,   11,  290,   77,  125
  235,19900514,   12,  300,   67,  117
  235,19900514,   13,  290,   67,  115
  235,19900514,   14,  290,   67,  117
  235,19900514,   15,  280,   72,  117
  235,19900514,   16,  280,   62,  121
  235,19900514,   17,  280,   51,  121
  235,19900514,   18,  270,   51,  113
  235,19900514,   19,  270,   36,  101
  235,19900514,   20,  270,   26,   91
  235,19900514,   21,  270,   15,   89
  235,19900514,   22,  260,    5,   72
  235,19900514,   23,  220,   10,   67
  235,19900514,   24,  170,   10,   77
  235,19900515,    1,  190,   21,   62
  235,19900515,    2,  170,    5,   64
  235,19900515,    3,  170,   15,   60
  235,19900515,    4,  170,   15,   66
  235,19900515,    5,  160,   10,   70
  235,19900515,    6,  170,   15,  101
  235,19900515,    7,  170,   36,  120
  235,19900515,    8,  170,   31,  139
  235,19900515,    9,  190,   36,  158
  235,19900515,   10,  190,   36,  167
  235,19900515,   11,  190,   57,  175
  235,19900515,   12,  220,   46,  180
  235,19900515,   13,  220,   46,  168
  235,19900515,   14,  210,   31,  167
  235,19900515,   15,  240,   57,  158
  235,19900515,   16,  230,   57,  160
  235,19900515,   17,  220,   51,  165
  235,19900515,   18,  210,   62,  158
  235,19900515,   19,  220,   36,  137
  235,19900515,   20,  190,   31,  129
  235,19900515,   21,  210,   31,  122
  235,19900515,   22,  210,   31,  124
  235,19900515,   23,  220,   36,  124
  235,19900515,   24,  210,   41,  119
  235,19900516,    1,  200,   36,  112
  235,19900516,    2,  210,   41,  107
  235,19900516,    3,  220,   41,  117
  235,19900516,    4,  210,   41,  119
  235,19900516,    5,  220,   51,  132
  235,19900516,    6,  230,   62,  136
  235,19900516,    7,  240,   82,  139
  235,19900516,    8,  240,   87,  141
  235,19900516,    9,  240,   93,  149
  235,19900516,   10,  250,   93,  146
  235,19900516,   11,  240,   82,  152
  235,19900516,   12,  250,   82,  151
  235,19900516,   13,  240,   82,  148
  235,19900516,   14,  240,   87,  147
  235,19900516,   15,  250,   82,  147
  235,19900516,   16,  240,   82,  145
  235,19900516,   17,  240,   67,  143
  235,19900516,   18,  240,   67,  137
  235,19900516,   19,  240,   51,  125
  235,19900516,   20,  230,   36,  120
  235,19900516,   21,  240,   41,  119
  235,19900516,   22,  240,   41,  125
  235,19900516,   23,  240,   36,  119
  235,19900516,   24,  240,   36,  123
  235,19900517,    1,  250,   41,  124
  235,19900517,    2,  270,   36,  120
  235,19900517,    3,  270,   26,  110
  235,19900517,    4,  280,   26,  105
  235,19900517,    5,  300,   36,  120
  235,19900517,    6,  320,   46,  126
  235,19900517,    7,  330,   51,  124
  235,19900517,    8,  330,   51,  127
  235,19900517,    9,  320,   46,  127
  235,19900517,   10,  320,   31,  137
  235,19900517,   11,  320,   46,  138
  235,19900517,   12,  310,   51,  137
  235,19900517,   13,  350,   41,  133
  235,19900517,   14,  350,   46,  130
  235,19900517,   15,  360,   31,  123
  235,19900517,   16,  360,   36,  126
  235,19900517,   17,  360,   51,  123
  235,19900517,   18,  350,   46,  108
  235,19900517,   19,  360,   46,  104
  235,19900517,   20,  350,   31,   96
  235,19900517,   21,  360,   26,  101
  235,19900517,   22,  350,   41,  102
  235,19900517,   23,  350,   41,  103
  235,19900517,   24,  350,   31,  103
  235,19900518,    1,  350,   31,  103
  235,19900518,    2,  360,   36,   99
  235,19900518,    3,  350,   36,   99
  235,19900518,    4,  360,   26,   99
  235,19900518,    5,   10,   31,  100
  235,19900518,    6,  350,   31,  102
  235,19900518,    7,   10,   26,  102
  235,19900518,    8,  360,   36,  104
  235,19900518,    9,   20,   21,  110
  235,19900518,   10,   30,   26,  111
  235,19900518,   11,   30,   31,  115
  235,19900518,   12,  320,   36,  119
  235,19900518,   13,  340,   36,  115
  235,19900518,   14,  350,   41,  117
  235,19900518,   15,  360,   51,  119
  235,19900518,   16,  350,   41,  114
  235,19900518,   17,   20,   36,  110
  235,19900518,   18,   10,   41,  112
  235,19900518,   19,   20,   36,  102
  235,19900518,   20,   30,   31,  101
  235,19900518,   21,  360,   31,  100
  235,19900518,   22,  350,   31,  101
  235,19900518,   23,  360,   31,  100
  235,19900518,   24,  360,   31,   97
  235,19900519,    1,   10,   15,   93
  235,19900519,    2,   10,   10,   92
  235,19900519,    3,  360,   15,   93
  235,19900519,    4,  350,   15,   95
  235,19900519,    5,   40,   15,   99
  235,19900519,    6,   20,   31,  100
  235,19900519,    7,   40,   26,  102
  235,19900519,    8,   80,   26,  105
  235,19900519,    9,   80,   36,  109
  235,19900519,   10,   80,   36,  116
  235,19900519,   11,   80,   36,  119
  235,19900519,   12,   70,   36,  127
  235,19900519,   13,   80,   41,  130
  235,19900519,   14,   60,   41,  132
  235,19900519,   15,   60,   41,  134
  235,19900519,   16,   40,   51,  134
  235,19900519,   17,   50,   67,  133
  235,19900519,   18,   50,   72,  131
  235,19900519,   19,   50,   62,  130
  235,19900519,   20,   60,   72,  124
  235,19900519,   21,   70,   67,  121
  235,19900519,   22,   70,   72,  117
  235,19900519,   23,   70,   72,  119
  235,19900519,   24,   80,   67,  122
  235,19900520,    1,   70,   46,  127
  235,19900520,    2,   70,   51,  126
  235,19900520,    3,   60,   46,  123
  235,19900520,    4,   60,   36,  118
  235,19900520,    5,   70,   41,  118
  235,19900520,    6,   70,   41,  122
  235,19900520,    7,   70,   46,  126
  235,19900520,    8,   60,   41,  131
  235,19900520,    9,   60,   41,  138
  235,19900520,   10,   70,   46,  152
  235,19900520,   11,   60,   51,  161
  235,19900520,   12,   40,   41,  162
  235,19900520,   13,   40,   36,  178
  235,19900520,   14,   50,   31,  186
  235,19900520,   15,   40,   46,  182
  235,19900520,   16,   40,   41,  175
  235,19900520,   17,   50,   46,  174
  235,19900520,   18,   50,   46,  172
  235,19900520,   19,   60,   51,  168
  235,19900520,   20,   60,   62,  160
  235,19900520,   21,   60,   57,  154
  235,19900520,   22,   70,   46,  147
  235,19900520,   23,   60,   36,  140
  235,19900520,   24,   60,   31,  137
  235,19900521,    1,   70,   31,  140
  235,19900521,    2,   70,   36,  134
  235,19900521,    3,   70,   26,  134
  235,19900521,    4,   70,   36,  132
  235,19900521,    5,   50,   41,  137
  235,19900521,    6,   50,   46,  143
  235,19900521,    7,   50,   46,  147
  235,19900521,    8,   60,   62,  153
  235,19900521,    9,   50,   67,  150
  235,19900521,   10,   40,   82,  150
  235,19900521,   11,   50,   77,  155
  235,19900521,   12,   50,   82,  154
  235,19900521,   13,   40,   87,  151
  235,19900521,   14,   30,   82,  149
  235,19900521,   15,   30,   82,  139
  235,19900521,   16,   40,   82,  136
  235,19900521,   17,   40,   77,  130
  235,19900521,   18,   40,   67,  125
  235,19900521,   19,   40,   72,  117
  235,19900521,   20,   40,   67,  116
  235,19900521,   21,   30,   72,  113
  235,19900521,   22,   50,   57,  112
  235,19900521,   23,   30,   57,  110
  235,19900521,   24,   50,   51,  108
  235,19900522,    1,   50,   46,  110
  235,19900522,    2,   40,   46,  110
  235,19900522,    3,   40,   51,  106
  235,19900522,    4,   40,   46,  107
  235,19900522,    5,   30,   41,  104
  235,19900522,    6,   60,   41,  116
  235,19900522,    7,   60,   41,  125
  235,19900522,    8,   60,   41,  127
  235,19900522,    9,   60,   41,  133
  235,19900522,   10,   70,   41,  129
  235,19900522,   11,   60,   36,  133
  235,19900522,   12,   70,   31,  130
  235,19900522,   13,   50,   36,  133
  235,19900522,   14,   50,   41,  139
  235,19900522,   15,   50,   36,  133
  235,19900522,   16,   30,   41,  132
  235,19900522,   17,   40,   36,  130
  235,19900522,   18,   40,   46,  123
  235,19900522,   19,   30,   31,  117
  235,19900522,   20,   40,   26,  114
  235,19900522,   21,   50,   26,  109
  235,19900522,   22,   40,   15,  102
  235,19900522,   23,   80,   15,  107
  235,19900522,   24,  160,   10,   68
  235,19900523,    1,  150,    5,   62
  235,19900523,    2,   90,    5,   50
  235,19900523,    3,  160,    5,   57
  235,19900523,    4,    0,    0,   43
  235,19900523,    5,    0,    0,   57
  235,19900523,    6,  190,    5,  106
  235,19900523,    7,   80,    5,  125
  235,19900523,    8,  230,   10,  129
  235,19900523,    9,  320,   10,  140
  235,19900523,   10,  270,   31,  132
  235,19900523,   11,  260,   31,  138
  235,19900523,   12,  290,   36,  139
  235,19900523,   13,  280,   36,  145
  235,19900523,   14,  280,   41,  145
  235,19900523,   15,  280,   41,  146
  235,19900523,   16,  300,   41,  141
  235,19900523,   17,  280,   36,  145
  235,19900523,   18,  320,   46,  130
  235,19900523,   19,  320,   36,  120
  235,19900523,   20,  310,   26,  111
  235,19900523,   21,  330,   10,  101
  235,19900523,   22,  320,    5,   92
  235,19900523,   23,  320,   15,   84
  235,19900523,   24,  280,   10,   93
  235,19900524,    1,  260,   15,   83
  235,19900524,    2,  280,    5,   79
  235,19900524,    3,  330,   10,   88
  235,19900524,    4,  270,   10,   77
  235,19900524,    5,  250,    5,   92
  235,19900524,    6,  270,   15,  124
  235,19900524,    7,  290,   26,  138
  235,19900524,    8,  300,   36,  143
  235,19900524,    9,  320,   26,  146
  235,19900524,   10,  330,   36,  149
  235,19900524,   11,  310,   57,  143
  235,19900524,   12,  360,   57,  143
  235,19900524,   13,  350,   62,  139
  235,19900524,   14,  350,   57,  128
  235,19900524,   15,  360,   57,  136
  235,19900524,   16,  340,   72,  130
  235,19900524,   17,  340,   77,  122
  235,19900524,   18,  360,   67,  118
  235,19900524,   19,  350,   67,  106
  235,19900524,   20,  340,   51,  100
  235,19900524,   21,  340,   57,  102
  235,19900524,   22,  350,   41,  101
  235,19900524,   23,  350,   62,   97
  235,19900524,   24,  340,   46,   98
  235,19900525,    1,  340,   62,   95
  235,19900525,    2,  350,   36,   86
  235,19900525,    3,  340,   46,   89
  235,19900525,    4,  340,   62,   88
  235,19900525,    5,  350,   46,   95
  235,19900525,    6,  340,   51,   92
  235,19900525,    7,  340,   67,  103
  235,19900525,    8,  340,   51,  104
  235,19900525,    9,  320,   67,  110
  235,19900525,   10,  330,   67,  119
  235,19900525,   11,  320,   72,  122
  235,19900525,   12,  320,   72,  125
  235,19900525,   13,  320,   67,  131
  235,19900525,   14,  350,   46,  125
  235,19900525,   15,  320,   51,  122
  235,19900525,   16,  330,   67,  125
  235,19900525,   17,  340,   57,  110
  235,19900525,   18,  340,   51,  115
  235,19900525,   19,  350,   41,  105
  235,19900525,   20,  340,   41,   98
  235,19900525,   21,  360,   26,   90
  235,19900525,   22,   10,   21,   94
  235,19900525,   23,  350,   10,   78
  235,19900525,   24,   10,   36,   96
  235,19900526,    1,   10,   26,   84
  235,19900526,    2,  360,   21,   79
  235,19900526,    3,  360,   10,   73
  235,19900526,    4,  350,   15,   72
  235,19900526,    5,  330,   10,   88
  235,19900526,    6,  330,   31,   95
  235,19900526,    7,  340,   26,  101
  235,19900526,    8,  340,   46,  103
  235,19900526,    9,  340,   41,  115
  235,19900526,   10,   10,   41,  125
  235,19900526,   11,  330,   41,  123
  235,19900526,   12,  320,   36,  124
  235,19900526,   13,  320,   41,  126
  235,19900526,   14,  320,   46,  127
  235,19900526,   15,  320,   41,  127
  235,19900526,   16,  350,   41,  127
  235,19900526,   17,  350,   36,  118
  235,19900526,   18,   30,   26,  111
  235,19900526,   19,   20,   26,  109
  235,19900526,   20,   20,   15,   92
  235,19900526,   21,   10,   15,   85
  235,19900526,   22,  340,   10,   83
  235,19900526,   23,  320,    5,   64
  235,19900526,   24,  300,   10,   47
  235,19900527,    1,  270,    5,   47
  235,19900527,    2,  230,   10,   55
  235,19900527,    3,  210,    5,   42
  235,19900527,    4,  200,    5,   51
  235,19900527,    5,  210,    5,   56
  235,19900527,    6,  200,   15,  102
  235,19900527,    7,  260,   46,  115
  235,19900527,    8,  260,   46,  131
  235,19900527,    9,  280,   51,  130
  235,19900527,   10,  270,   62,  135
  235,19900527,   11,  270,   62,  136
  235,19900527,   12,  260,   67,  137
  235,19900527,   13,  270,   62,  133
  235,19900527,   14,  280,   67,  142
  235,19900527,   15,  290,   67,  137
  235,19900527,   16,  310,   57,  134
  235,19900527,   17,  340,   41,  129
  235,19900527,   18,   10,   41,  125
  235,19900527,   19,  360,   41,  113
  235,19900527,   20,  360,   36,  103
  235,19900527,   21,  360,   36,  100
  235,19900527,   22,  350,   36,   97
  235,19900527,   23,  340,   41,   95
  235,19900527,   24,  340,   41,   96
  235,19900528,    1,  350,   46,   98
  235,19900528,    2,  360,   36,   90
  235,19900528,    3,  360,   21,   96
  235,19900528,    4,   10,   41,   96
  235,19900528,    5,  330,   26,   94
  235,19900528,    6,  360,   36,  102
  235,19900528,    7,   20,   51,  106
  235,19900528,    8,  320,   46,  112
  235,19900528,    9,  340,   46,  113
  235,19900528,   10,  330,   51,  113
  235,19900528,   11,  340,   41,  127
  235,19900528,   12,  330,   51,  127
  235,19900528,   13,  320,   51,  128
  235,19900528,   14,  330,   51,  126
  235,19900528,   15,  360,   36,  117
  235,19900528,   16,  350,   51,  125
  235,19900528,   17,   10,   36,  119
  235,19900528,   18,   20,   31,  114
  235,19900528,   19,  360,   21,  104
  235,19900528,   20,  340,   26,   84
  235,19900528,   21,  340,   10,   78
  235,19900528,   22,  330,    5,   66
  235,19900528,   23,  340,    5,   71
  235,19900528,   24,  240,    5,   53
  235,19900529,    1,  280,    5,   46
  235,19900529,    2,  310,    5,   43
  235,19900529,    3,  190,   10,   47
  235,19900529,    4,  160,    5,   34
  235,19900529,    5,  180,   15,   57
  235,19900529,    6,  180,   26,   90
  235,19900529,    7,  180,   41,  110
  235,19900529,    8,  160,   41,  120
  235,19900529,    9,  200,   31,  135
  235,19900529,   10,  240,   41,  135
  235,19900529,   11,  250,   46,  141
  235,19900529,   12,  220,   36,  149
  235,19900529,   13,  240,   41,  157
  235,19900529,   14,  260,   46,  155
  235,19900529,   15,  260,   51,  155
  235,19900529,   16,  260,   41,  159
  235,19900529,   17,  260,   31,  153
  235,19900529,   18,  240,   15,  148
  235,19900529,   19,  270,   10,  129
  235,19900529,   20,    0,    0,  122
  235,19900529,   21,    0,    0,  118
  235,19900529,   22,  160,   10,  120
  235,19900529,   23,  160,    5,  111
  235,19900529,   24,  150,   15,  105
  235,19900530,    1,  160,    5,   94
  235,19900530,    2,  170,   10,  103
  235,19900530,    3,  180,   21,  105
  235,19900530,    4,  170,   15,  107
  235,19900530,    5,  170,   15,  111
